date,sport,home_team,away_team,bet_type,pick,bookmaker,odds,confidence,stake,result,profit,line
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,BetRivers,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,BetRivers,-122,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,FanDuel,100,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,FanDuel,-122,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,DraftKings,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,DraftKings,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,BetMGM,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,BetMGM,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,BetOnline.ag,-103,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,BetOnline.ag,-113,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,LowVig.ag,-103,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,LowVig.ag,-113,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,BetUS,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,BetUS,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,Bovada,100,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,Bovada,-120,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Over,MyBookie.ag,-106,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Columbus Blue Jackets,Carolina Hurricanes,total,Under,MyBookie.ag,-116,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,BetRivers,-113,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,BetRivers,-113,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,FanDuel,-138,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,FanDuel,112,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,DraftKings,-135,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,DraftKings,114,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,BetMGM,-115,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,BetMGM,-105,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,BetOnline.ag,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,BetOnline.ag,-104,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,LowVig.ag,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,LowVig.ag,-104,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,BetUS,-115,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,BetUS,-105,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,Bovada,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,Bovada,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Over,MyBookie.ag,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Toronto Maple Leafs,New York Islanders,total,Under,MyBookie.ag,-109,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,BetRivers,-118,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,BetRivers,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,FanDuel,-130,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,FanDuel,106,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,DraftKings,-135,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,DraftKings,114,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,BetMGM,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,BetMGM,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,LowVig.ag,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,LowVig.ag,-106,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,BetOnline.ag,-106,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,BetUS,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,BetUS,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,Bovada,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,Bovada,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Over,MyBookie.ag,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Chicago Blackhawks,Minnesota Wild,total,Under,MyBookie.ag,-113,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,BetRivers,-127,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,BetRivers,100,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,FanDuel,-124,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,FanDuel,102,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,DraftKings,-125,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,DraftKings,105,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,BetMGM,100,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,BetMGM,-120,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,LowVig.ag,-125,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,LowVig.ag,109,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,BetOnline.ag,-125,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,BetOnline.ag,109,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,BetUS,-125,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,BetUS,105,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,Bovada,-120,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,Bovada,100,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Over,MyBookie.ag,101,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Winnipeg Jets,Nashville Predators,total,Under,MyBookie.ag,-123,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,BetRivers,-132,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,BetRivers,104,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,FanDuel,-148,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,FanDuel,120,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,DraftKings,-148,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,DraftKings,124,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,BetMGM,100,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,BetMGM,-120,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,Bovada,105,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,Bovada,-125,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,MyBookie.ag,105,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,MyBookie.ag,-129,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,BetOnline.ag,-150,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,BetOnline.ag,130,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,LowVig.ag,-150,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,LowVig.ag,130,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Over,BetUS,110,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,total,Under,BetUS,-130,3/5,100,Pending,0.0,7.0
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,BetRivers,-113,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,BetRivers,-113,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,FanDuel,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,FanDuel,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,DraftKings,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,DraftKings,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,BetMGM,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,BetMGM,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,LowVig.ag,-109,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,BetOnline.ag,-109,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,BetOnline.ag,-107,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,BetUS,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,BetUS,-110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,Bovada,-112,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,Bovada,-108,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Over,MyBookie.ag,-107,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,total,Under,MyBookie.ag,-114,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,BetRivers,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,BetRivers,-117,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,FanDuel,-134,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,FanDuel,110,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,DraftKings,-135,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,DraftKings,114,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,BetMGM,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,BetMGM,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,LowVig.ag,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,LowVig.ag,-106,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,BetOnline.ag,-106,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,BetUS,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,BetUS,-110,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,Bovada,-112,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,Bovada,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Over,MyBookie.ag,-108,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,total,Under,MyBookie.ag,-113,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,BetRivers,-115,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,BetRivers,-109,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,FanDuel,110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,FanDuel,-134,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,DraftKings,110,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,DraftKings,-130,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,BetMGM,-120,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,BetMGM,100,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,BetOnline.ag,-123,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,BetOnline.ag,107,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,LowVig.ag,-123,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,LowVig.ag,107,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,BetUS,-125,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,BetUS,105,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,Bovada,102,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,Bovada,-122,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Over,MyBookie.ag,-121,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,total,Under,MyBookie.ag,-101,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,total,Over,FanDuel,108,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,total,Under,FanDuel,-132,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,total,Over,DraftKings,105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,total,Under,DraftKings,-125,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,total,Over,FanDuel,-142,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,total,Under,FanDuel,116,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,total,Over,DraftKings,-135,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,total,Under,DraftKings,114,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,total,Over,FanDuel,-108,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,total,Under,FanDuel,-112,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,total,Over,DraftKings,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,total,Under,DraftKings,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,total,Over,FanDuel,-112,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,total,Under,FanDuel,-108,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,total,Over,DraftKings,-115,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,total,Under,DraftKings,-105,3/5,100,Pending,0.0,5.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,total,Over,FanDuel,114,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,total,Under,FanDuel,-140,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,total,Over,DraftKings,114,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,total,Under,DraftKings,-135,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,total,Over,FanDuel,104,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,total,Under,FanDuel,-128,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,total,Over,DraftKings,100,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,total,Under,DraftKings,-120,3/5,100,Pending,0.0,6.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,MyBookie.ag,130,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,MyBookie.ag,-181,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,BetRivers,128,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,BetRivers,-162,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,Bovada,-112,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,Bovada,-108,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,LowVig.ag,-110,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,LowVig.ag,-110,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,BetOnline.ag,-110,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,BetMGM,125,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,BetMGM,-175,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Over,BetUS,-112,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Bournemouth,Manchester United,total,Under,BetUS,-108,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,MyBookie.ag,-164,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,MyBookie.ag,118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,BetRivers,-155,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,BetRivers,120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,Bovada,105,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,Bovada,-125,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,LowVig.ag,-117,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,LowVig.ag,-103,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,BetOnline.ag,-117,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,BetOnline.ag,-103,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,BetMGM,-165,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,BetMGM,120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Over,BetUS,105,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,total,Under,BetUS,-125,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,MyBookie.ag,-128,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,MyBookie.ag,-108,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,BetRivers,-120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,BetRivers,-107,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,Bovada,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,Bovada,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,LowVig.ag,-113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,BetOnline.ag,-113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,BetOnline.ag,-107,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,BetMGM,-135,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,BetMGM,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Fulham,Burnley,total,Over,BetUS,-125,3/5,100,Pending,0.0,2.5
